OBJECTID,DISSOLVE_ID,class,subtype,names_primary,UrbanPC,SampleSize_avg,RoadLength,WeightedSample,Percent_,Percentile,SpeedLimit,RoadClass,LandUse,NumberOverLimit,MedianSpeed,F85thPercentileSpeed,Pass,ExcludeFromSpeedSPI,PercentileBand,RankedPercentile,Sample_Size_Total,SpeedLimitFloor,PercentOverLimit,AnalysisStatus,StreetImageLink,Shape_Length
12996,TR/12055,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.6716049,20.3036664,74.691198,20.2955306",2242.3807220796
12997,TR/12056,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.9100751,20.0871795,74.9092982,20.0867902",91.940880391071
12998,TR/12057,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.2651507,19.846631,75.26528,19.846719",16.6771185772756
12999,TR/12058,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.2653238,19.8466656,75.26528,19.846719",7.48006050418031
13000,TR/12059,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.2659088,19.8470425,75.2653238,19.8466656",74.1393515271432
13001,TR/12060,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.3007812,19.8759241,75.3007046,19.8760345",15.0127681137012
13002,TR/12061,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.3111482,19.8745626,75.3107966,19.8746057",37.1164708516087
13003,TR/12062,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.3175144,19.8785021,75.3174873,19.8785752",8.78810389760872
13004,TR/12063,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.3176866,19.8785314,75.3175144,19.8785021",21.6700116984316
13005,TR/12064,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.3174873,19.8785752,75.3176398,19.878654",21.4635406204084
13006,TR/12065,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.3211225,19.888539,75.3209632,19.8886267",20.3739925151099
13007,TR/12066,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.3210385,19.8888351,75.3211652,19.8888436",13.600503034492
13008,TR/12067,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.3220071,19.8910201,75.3211652,19.8888436",269.155285382022
13009,TR/12068,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.3444912,19.9077934,75.3445851,19.9077481",11.0328660861158
13010,TR/12069,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.3715434,19.9655506,75.3714293,19.9656305",14.8559839125875
13011,TR/12070,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.8644302,19.8506502,75.8643067,19.8506856",13.5125932502962
13012,TR/12071,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.8643067,19.8506856,75.8643804,19.8507862",13.5465649297224
13013,TR/12072,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.8644798,19.8507567,75.8644302,19.8506502",12.8799860013296
13014,TR/12073,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.8643804,19.8507862,75.8644798,19.8507567",10.9085857351892
13015,TR/12074,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.9276227,19.8434895,75.9276202,19.8434049",9.36636119799349
13016,TR/12075,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.6904703,19.8698735,75.6904632,19.8699539",8.92851832106889
13017,TR/12076,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.8214443,19.8692647,75.8214653,19.8693454",9.19766805273744
13018,TR/12077,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.821604,19.8692232,75.8214443,19.8692647",17.3400007452379
13019,TR/12078,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.8216256,19.8693046,75.821604,19.8692232",9.2879234634976
13020,TR/12079,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.8214653,19.8693454,75.8216256,19.8693046",17.3802770501032
13021,TR/12080,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.8806797,19.8675037,75.8807637,19.8682754",86.5640257042637
13022,TR/12081,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.8807637,19.8682754,75.8807872,19.8675017",86.6424736584094
13023,TR/12082,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.9037272,19.8656369,75.9037577,19.8657308",10.8715678748303
13024,TR/12083,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.9037577,19.8657308,75.9038873,19.8656972",14.070026252121
13025,TR/12084,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.9049425,19.8688652,75.9038873,19.8656972",367.783510758714
13026,TR/12085,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.9048386,19.8688865,75.9048817,19.8689918",12.4968466952331
13027,TR/12086,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.9049425,19.8688652,75.9048386,19.8688865",11.1310619726169
13028,TR/12087,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.9049783,19.8689714,75.9049425,19.8688652",12.3364880445933
13029,TR/12088,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.9048817,19.8689918,75.9049783,19.8689714",10.3632274218366
13030,TR/12089,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.9048817,19.8689918,75.9052142,19.8697525",91.949683793065
13031,TR/12090,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.9052142,19.8697525,75.9049783,19.8689714",90.36006354168
13032,TR/12091,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.905802,19.8689535,75.9049425,19.8688652",90.8326642078585
13033,TR/12092,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.9049783,19.8689714,75.905802,19.8689535",86.5370473734303
13034,TR/12093,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.9052142,19.8697525,75.9064637,19.8741446",503.617858349521
13035,TR/12094,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.4929306,20.133362,75.493516,20.1371605",425.762196666952
13036,TR/12095,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.493516,20.1371605,75.4929306,20.133362",429.777439190046
13037,TR/12096,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.5340311,20.5543815,74.5348895,20.5540501",100.307632904818
13038,TR/12097,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.5340785,20.5548424,74.5340311,20.5543815",51.2466461823761
13039,TR/12101,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"73.8886029,20.3283233,73.8893741,20.3309784",324.530249380622
13040,TR/12102,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"73.8893741,20.3309784,73.8886029,20.3283233",305.658661028294
13041,TR/12115,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.2352448,20.3308748,74.2024515,20.3222162",3574.64407151964
13042,TR/12120,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.5260908,20.554471,74.526107,20.5546458",72.5453294018291
13043,TR/12121,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.526107,20.5546458,74.5292887,20.5548337",333.756028011217
13044,TR/12122,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.5294639,20.5547574,74.5292887,20.5548337",29.38237727219
13045,TR/12123,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.5348895,20.5540501,74.5294639,20.5547574",579.802120298849
13046,TR/12124,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.5294583,20.5548569,74.5340311,20.5543815",484.011059829958
13047,TR/12129,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.3906528,20.9857588,74.3645264,20.9902307",2823.85024779994
13048,TR/12130,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.3645264,20.9902307,74.3906528,20.9857588",2810.0991289496
13049,TR/12131,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.4541917,20.9503789,74.3945537,20.9850745",7846.8483126288
13050,TR/12142,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.2072493,19.8828356,75.1444023,19.9014166",7082.59174954938
13051,TR/12145,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.2343329,19.9123123,75.2008145,19.929022",4007.13762195005
13052,TR/12146,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.121531,19.9723675,75.1263341,19.9695357",622.84776196214
13053,TR/12149,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.1863337,20.0090013,75.4194701,20.086888",26836.0769056287
13054,TR/12153,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.9092982,20.0867902,74.9100751,20.0871795",102.242549328347
13055,TR/12161,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.3021407,19.8548504,75.303353,19.856337",208.079596477009
13056,TR/12162,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.3034329,19.8563089,75.3023414,19.8549424",190.56152110129
13057,TR/12168,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.4454245,19.832779,75.4390329,19.8343413",761.029913723893
13058,TR/12170,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.3143439,19.8725114,75.3107966,19.8746057",440.260636989538
13059,TR/12171,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.301035,19.8760094,75.3007812,19.8759241",32.2769652193584
13060,TR/12172,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.3007046,19.8760345,75.301035,19.8760094",63.5992820865544
13061,TR/12174,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.3176866,19.8785314,75.3168923,19.8758233",313.506010002763
13062,TR/12175,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.3168296,19.8758779,75.3175144,19.8785021",302.977552329782
13063,TR/12176,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.3176398,19.878654,75.3176866,19.8785314",15.765754863775
13064,TR/12181,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.3211652,19.8888436,75.3211225,19.888539",47.7935745133141
13065,TR/12182,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.3209632,19.8886267,75.3210385,19.8888351",26.9751754626405
13066,TR/12183,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.3210385,19.8888351,75.321742,19.890937",252.330633280219
13067,TR/12187,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.3524848,19.9147946,75.3524848,19.9147946",107.104552313057
13068,TR/12191,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.8644798,19.8507567,75.8687876,19.8498469",462.735897735699
13069,TR/12194,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.8687566,19.8497599,75.8644302,19.8506502",464.037346305374
13070,TR/12195,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.9205575,19.8434432,75.920513,19.8444315",110.517581189882
13071,TR/12196,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.920513,19.8444315,75.9206467,19.8434422",111.288503706668
13072,TR/12198,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.9197183,19.8505949,75.9194589,19.8524907",212.484547269791
13073,TR/12199,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.9194589,19.8524907,75.9197183,19.8505949",212.891530488508
13074,TR/12200,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.905802,19.8689535,75.9194589,19.8524907",2849.0474498901
13075,TR/12207,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.9038873,19.8656972,75.9037272,19.8656369",24.6173447514487
13076,TR/12208,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.9037577,19.8657308,75.9048386,19.8688865",367.281962997845
13077,TR/12212,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.4204876,20.0874008,75.4194701,20.086888",123.493454634976
13078,TR/12213,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.4194701,20.086888,75.4204876,20.0874008",121.777353010484
13079,TR/12215,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.4598769,20.1119189,75.6829224,20.0678428",25128.2681291553
13080,TR/12219,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.8503323,20.0601709,75.8495347,20.0612844",148.961242867809
13081,TR/12220,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.854785,20.0563469,75.8539319,20.0570556",118.790276900527
13082,TR/12221,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.8539319,20.0570556,75.8513444,20.0592319",363.008754993725
13083,TR/12222,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.8513444,20.0592319,75.8539319,20.0570556",363.510390800937
13084,TR/12223,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.8513444,20.0592319,75.8503323,20.0601709",148.560553530009
13085,TR/12224,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.8497083,20.0611703,75.8503323,20.0601709",128.942056215754
13086,TR/12232,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.5348895,20.5540501,74.5350431,20.5540097",16.8168468433672
13087,TR/12237,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.0394757,20.4042117,75.0389445,20.4058104",185.399644798451
13088,TR/12238,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.9771686,20.440392,74.9750456,20.4434883",407.985250669898
13089,TR/12239,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7668419,20.8611416,74.7665533,20.8613626",38.7284725196244
13090,TR/12240,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7669205,20.8610827,74.7668419,20.8611416",10.4568644037037
13091,TR/12241,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7669626,20.8611914,74.7669205,20.8610827",12.8034894962369
13092,TR/12242,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7668419,20.8611416,74.7668813,20.8612382",11.4496743962627
13093,TR/12243,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7668813,20.8612382,74.7669626,20.8611914",9.9172162908732
13094,TR/12244,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7669626,20.8611914,74.7670708,20.8611373",12.7490067576557
13095,TR/12245,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7820207,20.8753166,74.782447,20.8754584",47.0406031483698
13096,TR/12246,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7824707,20.8753869,74.7822277,20.8753068",26.78530054313
13097,TR/12247,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7824707,20.8753869,74.782447,20.8754584",8.28818190058203
13098,TR/12248,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7825827,20.8754238,74.7824707,20.8753869",12.3447610202277
13099,TR/12249,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.782447,20.8754584,74.7825646,20.8755004",13.0856229174445
13100,TR/12250,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7825646,20.8755004,74.7825827,20.8754238",8.68399616808655
13101,TR/12251,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.767816,20.902167,74.7679243,20.9023482",25.6022528725141
13102,TR/12252,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7680346,20.9023363,74.7681036,20.902151",23.8004682734473
13103,TR/12253,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7679243,20.9023482,74.7680346,20.9023363",11.7446167617967
13104,TR/12254,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.5446681,20.9316394,74.5420751,20.9330946",341.952200302698
13105,TR/12255,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7851227,21.052689,74.7849455,21.0526735",18.4895617275673
13106,TR/12256,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7866766,21.0696233,74.7865747,21.0696653",11.5610717010771
13107,TR/12257,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7906072,21.0807913,74.7905605,21.0806092",20.7294666349026
13108,TR/12258,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.561624,20.9990143,75.5658339,20.9952797",602.917426414148
13109,TR/12259,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.572567,20.9971007,75.5726327,20.9970536",8.59090463182748
13110,TR/12260,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.5751119,20.9999325,75.5751684,20.9998946",7.21653681086617
13111,TR/12261,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.5442736,21.0112305,75.5420503,21.0136932",357.638750985744
13112,TR/12262,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.5833745,21.0081326,75.5834068,21.0080308",11.7564737961781
13113,TR/12263,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.5839962,21.0081406,75.5834068,21.0080308",62.4489285515204
13114,TR/12264,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.5833745,21.0081326,75.5839962,21.0081406",64.6180312821593
13115,TR/12265,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.6896556,21.0191729,75.6979579,21.0238343",1057.24914726161
13116,TR/12266,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.8968741,21.0218054,75.8968038,21.0217454",9.87328060785242
13117,TR/12267,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.8967074,21.0218079,75.8967744,21.0218733",10.0440642007714
13118,TR/12268,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"73.8699851,21.1700963,73.8743398,21.1702209",455.547070680819
13119,TR/12269,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"73.8744303,21.1703414,73.8699851,21.1700963",467.499580414267
13120,TR/12270,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.2327121,21.351377,74.2328693,21.3517371",45.1307852815898
13121,TR/12271,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.2328693,21.3517371,74.2327121,21.351377",46.6350927637031
13122,TR/12272,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.2328693,21.3517371,74.2324218,21.351862",49.2157022920844
13123,TR/12273,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.2324218,21.351862,74.2328693,21.3517371",51.9384792216636
13124,TR/12274,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.2333545,21.351663,74.2328693,21.3517371",54.6553265741088
13125,TR/12275,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.2328693,21.3517371,74.2333545,21.351663",51.7087696799806
13126,TR/12276,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.2514234,21.3859689,74.2514507,21.3858393",15.4878422215407
13127,TR/12277,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.8142137,21.1597155,74.8140291,21.1597928",20.987694021912
13128,TR/12278,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.8336367,21.2190728,74.8334856,21.2191162",16.3998447373381
13129,TR/12279,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.8391074,21.2390239,74.8336367,21.2190728",2280.19840457409
13130,TR/12280,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.8391074,21.2390239,74.838938,21.2390658",18.1788523386618
13131,TR/12281,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.5708312,21.3182834,74.5706731,21.3182908",16.4169302429121
13132,TR/12282,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.8472158,21.2726332,74.8474241,21.2726508",21.6965436334948
13133,TR/12283,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.9214146,21.3355698,74.9212965,21.3358384",32.1826918375404
13134,TR/12284,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.9348404,21.3389022,74.934761,21.3391114",24.5885590668366
13135,TR/12285,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.9523891,21.3563809,74.9522973,21.3564403",11.5676530554927
13136,TR/12286,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.9816697,21.4301909,74.9817828,21.4301267",13.7060099185439
13137,TR/12287,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.995415,21.4627,74.9952894,21.4627696",15.1219956506045
13138,TR/12288,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"76.0174902,19.8245362,76.0175183,19.8246125",8.94248254183397
13139,TR/12289,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"76.5649807,20.1938924,76.5652939,20.1876735",689.22865889517
13140,TR/12291,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.0389445,20.4058104,75.0287968,20.4368844",3621.43785899594
13141,TR/12292,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.0287968,20.4368844,75.0389445,20.4058104",3618.66223066702
13142,TR/12296,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.0287968,20.4368844,75.0235576,20.4376305",616.369939118394
13143,TR/12299,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.610007,20.9161656,74.7201908,20.9025614",11676.2328627589
13144,TR/12301,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7656396,20.8625142,74.7668813,20.8612382",192.151027405406
13145,TR/12302,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7670708,20.8611373,74.7669205,20.8610827",30.5576303731463
13146,TR/12305,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7826691,20.8749824,74.7824707,20.8753869",50.063421128654
13147,TR/12306,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7825827,20.8754238,74.7826691,20.8749824",49.9426208784255
13148,TR/12307,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.782447,20.8754584,74.782318,20.8759403",54.9998183816009
13149,TR/12308,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7820022,20.877058,74.7825646,20.8755004",182.417657728543
13150,TR/12311,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7667232,20.9025058,74.7654616,20.9027566",135.083033269554
13151,TR/12312,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.767816,20.902167,74.7667232,20.9025058",122.019817093968
13152,TR/12313,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7667232,20.9025058,74.7679243,20.9023482",127.10325757413
13153,TR/12314,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7681036,20.902151,74.767816,20.902167",38.5251016268927
13154,TR/12315,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7685544,20.9022616,74.7681036,20.902151",48.6402311847391
13155,TR/12317,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7750744,20.9027837,74.7747729,20.90174",119.695574510677
13156,TR/12318,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7750744,20.9027837,74.7747559,20.9031638",69.3918795124096
13157,TR/12319,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7747559,20.9031638,74.7750744,20.9027837",73.7302581338555
13158,TR/12320,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7806111,20.9028645,74.7747559,20.9031638",732.565716757853
13159,TR/12325,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.8539213,20.8882963,74.8887047,20.8835547",3657.48396099822
13160,TR/12326,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.5928993,21.1471166,74.5665165,21.0900773",7354.49917735558
13161,TR/12327,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7835635,20.9321808,74.800066,20.9170663",2588.25646658785
13162,TR/12328,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7988683,20.9207801,74.7818299,20.9325006",2317.75630289043
13163,TR/12333,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.7865747,21.0696653,74.7859177,21.0702085",93.9001665035787
13164,TR/12344,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.5657076,20.9951761,75.5613584,20.9988949",612.306900994955
13165,TR/12348,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.5751684,20.9998946,75.5726327,20.9970536",410.323823864026
13166,TR/12349,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.572567,20.9971007,75.5751119,20.9999325",410.202116446127
13167,TR/12350,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.5775337,21.0023836,75.5751684,20.9998946",369.61851404828
13168,TR/12351,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.5751119,20.9999325,75.5773808,21.0025187",371.444065875641
13169,TR/12366,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.8369811,21.0360771,75.8303887,21.0391414",784.288076789267
13170,TR/12367,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"75.8303887,21.0391414,75.8369811,21.0360771",777.016555281941
13171,TR/12379,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.2514507,21.3858393,74.2514234,21.3859689",65.7595972462799
13172,TR/12380,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.2514234,21.3859689,74.2527407,21.3875281",220.074982304798
13173,TR/12381,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.2527407,21.3875281,74.2547035,21.3915611",492.307251035543
13174,TR/12382,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.2547035,21.3915611,74.2527407,21.3875281",494.360916434508
13175,TR/12389,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.5706731,21.3182908,74.5783092,21.1830214",15852.2231692634
13176,TR/12390,trunk,road,,,,,,,,,,,,,,,,,,,,,Not Included,"74.8140291,21.1597928,74.8334856,21.2191162",7014.11906815929
